date,rm,rf,rmrf,smb,hml,umd
03apr1996,.0002174,.0002192,-1.752e-06,.00267016,-.00240417,-.00240353
04apr1996,.0073527,.0002192,.00713348,-.00416331,.00128964,-.00012853
09apr1996,.0010599,.0002192,.00084076,-.00200881,.00091304,-.00251901
10apr1996,.0023459,.0002192,.0021267,.0001622,.0029656,-.00306224
11apr1996,-.0041558,.0002188,-.0043746,.00649382,.00693069,.00056256
12apr1996,.00538,.0002188,.00516114,-.00225735,.00616528,.00078543
15apr1996,.0053512,.0002188,.00513235,-.0023313,-.00374954,-.00445692
16apr1996,.0090304,.0002188,.00881153,-.00037015,.0076815,.00086444
17apr1996,-.0030517,.0002188,-.00327051,.0089838,.00104562,-.00262746
18apr1996,.0047352,.0002181,.00451712,.00213763,.00363891,.0018235
19apr1996,.009345,.0002188,.00912616,-.00081934,-.00094752,.00535566
22apr1996,.0005667,.0002188,.0003479,.00528897,.00155893,.00035597
23apr1996,-.0036631,.0002188,-.00388194,.00522122,-.00038495,-.00400614
24apr1996,-.0024222,.0002188,-.00264104,.00715321,.00316669,-.00518724
25apr1996,.0010592,.0002188,.00084038,.00110218,-.00176128,-.00300384
26apr1996,.003564,.0002188,.00334523,-.0001911,-.00787583,-.00091129
29apr1996,-.0046057,.0002188,-.00482453,.00741092,-.00389193,-.00195316
30apr1996,.0016848,.0002192,.00146562,-.00009838,-.00404814,-.00299556
01may1996,-.002727,.0002192,-.0029462,.00164457,-.0059465,.00306186
02may1996,-.0055868,.0002199,-.00580667,.00727865,-.00437706,.00007304
03may1996,-.0060048,.0002188,-.00622357,.00395849,.00384928,-.00676337
07may1996,-.0040901,.0002192,-.00430926,.00498348,.00234441,.00363911
08may1996,-.004088,.0002192,-.00430717,.00200315,.00027053,.00015925
09may1996,.0040225,.0002192,.00380336,-.00501945,.00154886,-.0081368
10may1996,.0054868,.0002188,.00526796,-.00495127,-.00069505,.00040903
13may1996,-.0021176,.0002188,-.0023364,.00518989,-.00896819,.00315314
14may1996,.0039365,.0002192,.00371733,-.00214342,-.00528788,.00181011
15may1996,.0032144,.0002188,.00299559,.00017756,-.00978526,-.00023039
16may1996,-.0049246,.0002188,-.00514343,.00500139,-.00819993,.00039974
17may1996,.0078369,.0002188,.0076181,-.00448851,-.00399949,-.00183432
20may1996,-.0009324,.0002188,-.00115119,.00244478,-.00312471,.00248421
21may1996,.0025757,.0002188,.00235693,.00156471,-.00951277,.00537277
22may1996,-.005703,.0002188,-.0059218,.00122032,.00116851,.0034494
23may1996,-.0038384,.0002188,-.00405717,-.00020423,.00101548,.00275586
24may1996,.0003383,.0002188,.0001195,-.00199954,.000956,.0005131
28may1996,.0027871,.0002188,.00256828,-.00544522,.0010598,-.00526592
29may1996,.0033852,.0002188,.00316637,-.00413266,.00707797,-.00341228
30may1996,-.006262,.0002192,-.0064812,.00419746,.00375022,-.00235537
31may1996,.0007266,.0002199,.00050671,.00050341,.00284027,.00020325
03jun1996,-.0005633,.0002192,-.00078252,.00070561,.00061204,.00175722
04jun1996,.0025427,.0002192,.00232355,-.00301819,.00209959,.00048412
05jun1996,-.0008496,.0002195,-.00106913,.00367217,-.00244951,.00269439
06jun1996,.0017006,.0002195,.00148108,-.00120854,.00136955,.0012542
07jun1996,-.0119279,.0002105,-.01213839,.00947587,.00095598,.00240293
10jun1996,.005439,.0002109,.00522809,-.00374993,-.00193322,.00026693
11jun1996,.0054535,.0002109,.00524265,-.00669138,.00033889,-.00542017
12jun1996,.0029807,.0002105,.00277015,-.00430045,-.00460136,-.00178893
13jun1996,-.001433,.0002102,-.00164311,.00066787,-.00264456,.00002923
14jun1996,-.0017095,.0002098,-.00191933,-.00068547,.00086164,.00282084
17jun1996,.0021624,.0002098,.00195265,-.00303974,.00070916,.00121519
18jun1996,-.0013782,.0002098,-.00158803,.00332065,.0021513,-.00055461
19jun1996,-.0006557,.0002098,-.00086552,.00127065,.00503615,-.00223038
20jun1996,-.005143,.0002098,-.00535278,.00478984,-.00018808,-.00076042
21jun1996,-.0015389,.0002098,-.00174873,-.00044948,-.00008111,.00183124
24jun1996,-.0020068,.0002098,-.00221664,.00253755,.00265761,.00002873
25jun1996,-.0087054,.0002084,-.00891376,.00062053,-.00061813,.00124042
26jun1996,.0019967,.0002102,.00178658,-.00593303,-.00271383,.0010208
27jun1996,-.0050327,.0002098,-.00524248,-.0013645,.00097653,-.00109656
28jun1996,.0067293,.0002098,.0065195,-.00518425,-.00354709,-.00030831
01jul1996,.0039472,.0002098,.00373744,-.00302456,.00727708,.00313681
02jul1996,.0003155,.0002098,.00010575,.00089996,.00110226,-.00288722
03jul1996,-.0027696,.0002098,-.00297943,.00114581,-.00175043,.00274302
04jul1996,.0091924,.0002098,.00898256,-.00890162,.00053236,-.00016225
05jul1996,-.0035795,.0002098,-.00378931,.00272023,-.00081442,.00304951
08jul1996,-.0017993,.0002098,-.00200913,.0002407,.00730898,.00048961
09jul1996,.0023572,.0002098,.00214741,-.00374519,.00376376,-.00037276
10jul1996,.0026912,.0002098,.00248142,-.00553483,.0003236,.00074929
11jul1996,-.0038379,.0002094,-.00404729,.00106986,.00026245,.00286453
12jul1996,-.0056845,.0002091,-.00589361,.00152783,.0031171,.00125643
15jul1996,-.0049383,.0002094,-.00514774,-.00040339,.0033236,.00020484
16jul1996,-.0187442,.0002094,-.01895359,-.00332799,.00886192,.00536158
17jul1996,.0054596,.0002094,.00525019,-.00687378,-.00310632,.00395729
18jul1996,.0078935,.0002094,.00768403,-.00230459,-.00374268,-.0022416
19jul1996,.0049396,.0002098,.00472977,-.00012333,-.00232846,-.00746177
22jul1996,-.0062969,.0002098,-.00650672,.00438721,-.000056,.00175984
23jul1996,.0056192,.0002098,.0054094,-.00643435,-.00285852,-.00062338
24jul1996,-.0108953,.0002098,-.01110506,.00288614,.00193135,-.00022681
25jul1996,.0043932,.0002102,.00418307,-.00100101,-.00188712,.00361599
26jul1996,-.0017894,.0002102,-.00199953,.00324067,.00216068,-.00316342
29jul1996,.0017219,.0002102,.00151174,.00027106,-.00116811,-.00246191
30jul1996,-.0025656,.0002102,-.00277574,.00258548,.00004605,-.00120405
31jul1996,.0073371,.0002102,.00712699,-.00765654,-.00387856,-.00121665
01aug1996,.0068688,.0002098,.00665897,-.00537842,-.00258864,-.00072231
02aug1996,.0083943,.0002102,.00818409,-.00456213,-.00291947,-.00121589
05aug1996,.0064382,.0002105,.00622766,-.00033942,-.00079255,.00154284
06aug1996,.0004685,.0002109,.00025765,.00408348,.00249207,-.00551403
07aug1996,.0053637,.0002109,.00515284,-.00382761,.0011723,-.00317883
08aug1996,.0006459,.0002102,.00043577,-.00177718,.00273553,-.00606474
09aug1996,.0002297,.0002102,.00001949,.00169522,-.00258401,-.00368595
12aug1996,.0011604,.0002102,.00095025,.0000178,.00049606,-.00256268
13aug1996,.0046487,.0002102,.00443849,-.00244982,.00062996,-.00094188
14aug1996,.0016041,.0002102,.00139392,-.00167921,-.00004424,-.00321312
15aug1996,.0016631,.0002102,.00145294,.00277148,-.0016473,.00004736
16aug1996,.0073978,.0002102,.00718759,-.0049102,-.00030738,.00415786
19aug1996,.0000244,.0002102,-.00018574,.00282406,-.00124747,-.00098501
20aug1996,.0046086,.0002098,.00439881,-.00165407,-.00332123,-.00194357
21aug1996,-.0018532,.0002098,-.00206301,.00431947,.00054687,-.00045663
22aug1996,.0043281,.0002098,.00411834,-.00275376,-.00012559,.00197989
23aug1996,.0043034,.0002098,.00409362,-.00306556,.00223303,.00049063
27aug1996,.0000845,.0002098,-.00012531,.00041833,-.00084651,-.00313897
28aug1996,.0031441,.0002098,.00293427,-.00042519,-.00190478,-.00049381
29aug1996,-.0064489,.0002098,-.0066587,.006542,-.00285016,.00078078
30aug1996,-.0040386,.0002098,-.00424836,.00086707,-.00134911,.00065046
02sep1996,.0033254,.0002105,.00311489,-.00288515,-.00176769,.00273693
03sep1996,-.0068287,.0002098,-.00703853,.0037909,.00066828,.00005849
04sep1996,.0043072,.0002098,.00409742,-.00044046,.00603262,.00306346
05sep1996,.0028369,.0002098,.00262709,-.00388436,-.00883513,.00437007
06sep1996,.000951,.0002098,.00074123,-.00207881,-.0027271,-.00270095
09sep1996,.0048838,.0002098,.00467398,-.00053049,.002456,-.00041361
10sep1996,.0017344,.0002098,.00152464,-.00198726,.00969141,.00493773
11sep1996,-.0026873,.0002098,-.00289713,.00148115,-.00203206,.00472093
12sep1996,.0057388,.0002098,.00552898,-.00744815,-.00115131,-.00073125
13sep1996,.007648,.0002098,.0074382,-.00326695,.00014565,.0012435
16sep1996,.0027719,.0002098,.00256208,.00190867,-.0007223,-.0012331
17sep1996,-.0014236,.0002098,-.00163343,.00054484,-.00114268,-.00040323
18sep1996,-.0037958,.0002098,-.00400562,.00394107,.0015686,-.00080405
19sep1996,.0031961,.0002098,.00298631,-.00481273,-.00308407,.00189125
20sep1996,-.0018307,.0002098,-.00204052,.0022249,.00250275,.0033568
23sep1996,-.0081521,.0002102,-.00836227,.00548139,-.00062798,.00081253
24sep1996,-.0021433,.0002105,-.00235385,.00124405,.00058164,-.00225412
25sep1996,.0053067,.0002109,.00509578,-.00556186,.00297858,.00043651
26sep1996,-.0004728,.0002112,-.00068405,-.00037263,-.00043579,.00276992
27sep1996,.002437,.0002112,.00222575,-.00290636,-.00214912,.00071988
30sep1996,.0009856,.0002112,.00077432,-.00073852,-.00314172,.00174316
01oct1996,.0080558,.0002112,.00784456,-.00525848,-.00284873,.0004496
02oct1996,.0054283,.0002112,.00521701,.00080662,.00036219,.0010236
03oct1996,-.0028261,.0002112,-.0030373,.00421768,-.00565159,.00157699
04oct1996,.0048474,.0002112,.00463619,-.0012251,-.00380024,.00643761
07oct1996,.0019508,.0002112,.00173953,.00333535,-.00007057,.00380632
08oct1996,.000387,.0002112,.00017581,.00208666,.00130058,-.00303644
09oct1996,-.0049242,.0002112,-.00513542,.00792106,.00182312,-.00412441
10oct1996,-.0026333,.0002112,-.00284457,.00296808,-.00285868,.00282102
11oct1996,.0066686,.0002112,.00645739,-.00298738,-.00063482,-.00038673
14oct1996,.0027577,.0002112,.0025465,.00051117,-.00112011,-.00140917
15oct1996,.0026214,.0002112,.00241019,-.00146657,-.00489289,-.00044057
16oct1996,-.0051591,.0002116,-.00537073,.00479006,-.0000423,.00177136
17oct1996,.0035668,.0002112,.00335551,-.00254157,-.00349891,.00025194
18oct1996,.0022739,.0002112,.00206267,-.00048774,.00068349,.00263351
21oct1996,.0039309,.000212,.00371898,-.00335227,-.00281328,.00336891
22oct1996,-.0027769,.000212,-.00298887,.00187823,-.00088237,-.00296846
23oct1996,-.0063674,.000212,-.00657935,.00384785,-.0019487,-.00196759
24oct1996,-.0056108,.0002152,-.00582605,.00414869,.00234497,-.00087933
25oct1996,.0043984,.0002156,.00418285,-.00468627,.00295025,-.00339921
28oct1996,.0012738,.0002141,.0010597,.00180776,.0042639,-.0031134
29oct1996,-.0062673,.0002145,-.00648175,.00562561,.00096545,-.00045468
30oct1996,-.0058466,.0002152,-.00606182,.00465888,.00118939,.00332436
31oct1996,.0024924,.0002188,.00227363,-.00554709,-.00193992,.00090285
01nov1996,-.0052922,.0002188,-.00551099,.00625645,-.00064375,.00420163
04nov1996,-.0042194,.0002192,-.00443854,.00037913,.00341657,.00796865
05nov1996,-.0019961,.0002199,-.00221601,.000398,.00178942,.00152965
06nov1996,.0031439,.0002199,.00292396,-.00240772,-.00473672,-.00271814
07nov1996,-.0074679,.0002192,-.00768708,.00512857,.00231645,.00318322
08nov1996,.0019306,.0002199,.00171074,-.00254895,.00231257,-.00124734
11nov1996,.0014947,.0002203,.00127445,-.00179988,-.00230419,-.00365099
12nov1996,.0040938,.0002203,.00387358,-.00336177,-.00117933,-.00366385
13nov1996,-.0010447,.0002203,-.00126492,.00062684,-.00087021,.00308685
14nov1996,-.0006275,.0002199,-.00084735,-.00225765,.00652924,.00140663
15nov1996,.0065116,.0002199,.00629174,-.00551209,.00492517,.00128092
18nov1996,.0008079,.0002192,.00058876,-.00168734,.00249687,.00682271
19nov1996,.0029917,.0002199,.00277183,-.00699806,-.00293736,.00404741
20nov1996,-.002823,.0002192,-.0030422,.00374678,-.00217852,-.00037475
21nov1996,-.0017805,.0002199,-.00200041,.00214992,.00067285,-.00172774
22nov1996,.012688,.0002192,.01246877,-.01455799,.00102661,.00444102
25nov1996,.0076266,.0002192,.00740741,-.00535516,-.0030062,-.00343302
26nov1996,.0025754,.0002199,.00235549,.00036884,-.00066464,-.00027861
27nov1996,-.0041263,.0002199,-.00434623,.00179622,-.00375142,.00003471
28nov1996,.0002568,.0002199,.00003687,-.00470183,.00284685,-.0010688
29nov1996,.002042,.0002199,.0018221,.00106412,.00100255,-.00035571
02dec1996,-.0035226,.0002203,-.00374283,.0034363,.0024063,.000558
03dec1996,.0047562,.0002199,.0045363,-.00317642,.00371489,-.00101867
04dec1996,-.0031228,.000221,-.00334382,.00524714,.00158829,.00169071
05dec1996,.0018376,.0002221,.00161551,.00124175,.00735087,-.00061949
06dec1996,-.0209215,.0002221,-.02114359,-.00208692,.00215379,-.00141019
09dec1996,.011395,.0002213,.01117365,-.00498168,.00033006,-.00156925
10dec1996,.0058509,.0002213,.00562953,.00242281,-.00081804,.00263053
11dec1996,-.0118909,.0002213,-.01211226,.00652377,-.00283678,.0013992
12dec1996,.0021062,.0002203,.00188598,-.00087081,.00191032,-.00032207
13dec1996,-.0046464,.0002203,-.0048667,-.00271473,.00298479,.00222688
16dec1996,.0051842,.0002203,.00496391,-.00300866,.00234851,.00081467
17dec1996,-.0029387,.0002203,-.00315894,.00408477,.00286427,.00179344
18dec1996,.0081318,.0002203,.00791155,-.0005373,.00432527,.00242724
19dec1996,.007397,.0002199,.00717707,-.0039421,.00134462,.0030394
20dec1996,.0069988,.0002199,.00677893,.00139518,.0002787,.00148756
23dec1996,.0024768,.0002203,.00225657,-.00050199,.00267014,.00178424
24dec1996,.0012469,.0002203,.00102664,-.00016778,-.00005663,-.00009818
27dec1996,.0003056,.0002203,.00008531,.00060648,-.00093917,-.00086865
30dec1996,.0060923,.0002213,.00587094,-.00446652,-.00165747,.00194528
31dec1996,.000951,.0002213,.00072965,.00039618,.00139598,.00081752
02jan1997,-.0118589,.0002222,-.0120811,.00963765,.00257733,-.00008624
03jan1997,.0071706,.0002222,.00694843,-.00197708,-.00189115,-.00228844
06jan1997,.0050665,.0002222,.00484432,.00173459,.0012405,-.00027043
07jan1997,-.0043543,.0002244,-.00457871,.00797334,.00317644,.00409881
08jan1997,.0026378,.0002244,.00241346,.00686663,.00462625,.00049536
09jan1997,-.000642,.0002244,-.00086632,.00578841,.00008525,.00103361
10jan1997,-.0055978,.0002244,-.00582217,.00759328,.00577702,.00650639
13jan1997,.0106703,.0002244,.01044597,-.0028374,.00446272,-.00026847
14jan1997,.0121042,.0002247,.01187951,-.00376732,.00453436,-.00140064
15jan1997,-.0011728,.0002247,-.00139755,.0047392,.00129999,.0002765
16jan1997,.0074009,.0002251,.0071758,-.00307838,.00110996,.00027076
17jan1997,.0028243,.0002222,.0026021,.0012057,-.00019051,.00088957
20jan1997,-.0024587,.0002211,-.00267981,.0048233,.00006119,.00086982
21jan1997,-.0003193,.0002218,-.00054113,-.00402754,-.0017462,.00185093
22jan1997,.0049143,.0002218,.00469246,-.00472861,-.00180376,.00232634
23jan1997,.0105723,.0002211,.01035123,-.00829382,-.00713076,-.00053483
24jan1997,-.0098161,.0002218,-.01003798,.01075334,-.00429862,.00136798
27jan1997,-.0011034,.0002218,-.00132518,.00304737,-.00184973,.00139426
28jan1997,.0039608,.0002218,.00373901,-.00514899,.00061046,.00186233
29jan1997,-.0058234,.0002215,-.00604482,.00550642,.00140879,-.0049602
30jan1997,.0040522,.0002211,.00383105,-.0010543,-.00333899,.00006314
31jan1997,.009402,.0002211,.00918093,-.00125929,-.00564314,.011648
03feb1997,-.0037059,.0002218,-.00392776,.00343513,.00109934,.00428913
04feb1997,.0007694,.0002211,.0005483,-.00114575,.00259603,-.00723685
05feb1997,.0040377,.0002211,.00381655,.00009029,.00525297,-.00257407
06feb1997,-.0029968,.0002211,-.00321789,.00410873,.0010048,-.00298457
07feb1997,.0079399,.0002207,.00771918,-.00364689,-.00459398,-.00106457
10feb1997,.0004824,.00022,.00026238,.00265735,-.00124606,-.00047789
11feb1997,-.0009589,.00022,-.00117888,-.0008652,-.00294812,.00340796
12feb1997,-.0004004,.00022,-.00062039,-.00110377,.00093461,.00329906
13feb1997,.0045429,.00022,.00432291,-.00647033,-.0051566,.00342585
14feb1997,.0032771,.00022,.00305707,-.00171563,-.00580499,-.00175502
17feb1997,.0000327,.00022,-.00018736,-.00009645,.00692505,-.00119075
18feb1997,-.000577,.00022,-.00079707,.000077,-.00178619,.00067597
19feb1997,.0046354,.00022,.00441533,-.00605705,-.00570525,.00526447
20feb1997,.0004717,.0002197,.00025204,.00131792,.00001474,-.00391543
21feb1997,-.0034358,.0002193,-.00365511,.00324515,-.00044136,-.0019397
24feb1997,.0008374,.0002189,.00061851,.00020016,.00435816,.00219805
25feb1997,.0033578,.0002197,.00313818,.00070095,.00240252,.00322324
26feb1997,-.0027401,.0002197,-.00295976,.00304468,.00316273,-.00127314
27feb1997,.0018571,.0002197,.00163743,-.00209989,-.00212962,-.00172146
28feb1997,-.0056043,.0002197,-.00582397,.00494616,.00089563,-.0001965
03mar1997,.0004197,.0002186,.00020112,-.00041335,.00204079,.00188335
04mar1997,.0090714,.0002197,.00885173,-.00861,-.00129608,.00016046
05mar1997,.0009071,.00022,.00068706,.00196011,.00091811,-.0002234
06mar1997,.0079568,.0002197,.0077371,-.00204221,-.00383968,.00530024
07mar1997,.0038212,.0002193,.00360191,-.00446737,-.00503346,.00236728
10mar1997,.0043558,.0002197,.00413614,-.00322145,-.00245688,.0008464
11mar1997,.0013005,.0002204,.00108016,-.00162986,-.00111498,.00262273
12mar1997,-.0036474,.00022,-.00386741,.00452816,.00416479,-.00014945
13mar1997,-.0042886,.0002204,-.00450899,.00449757,.00409432,-.00015314
14mar1997,.003591,.0002211,.0033699,-.00743681,-.00226242,.00040936
17mar1997,-.0051649,.0002207,-.00538565,.00716385,-.00068023,.00173497
18mar1997,-.0044156,.00022,-.00463566,-.00147754,.00644027,-.00219694
19mar1997,-.0047793,.0002207,-.00500003,.00287389,.00604474,.00350158
20mar1997,-.0168105,.0002218,-.01703237,-.00412719,.00333629,.00447031
21mar1997,-.0005989,.0002218,-.0008207,-.00113667,.00317788,.00556247
24mar1997,-.0072787,.0002211,-.00749979,.00689076,.00139283,-.00050904
25mar1997,.0103003,.0002226,.01007776,-.00524463,-.00364954,-.00237172
26mar1997,.0059418,.0002233,.0057185,-.00440184,-.00310197,-.00512559
27mar1997,.0022995,.000224,.00207546,-.00024303,-.00133052,-.0053498
01apr1997,-.0144393,.0002244,-.01466362,-.00178527,.006832,-.00121203
02apr1997,-.0014121,.0002244,-.00163649,.00470521,.0032767,-.00323541
03apr1997,-.0040601,.0002244,-.00428444,.00425643,.00379236,-.00266774
04apr1997,.0043595,.0002244,.00413514,-.00347614,-.00124392,-.00857809
07apr1997,.0071956,.0002244,.00697127,-.00597345,-.00308192,-.00876722
08apr1997,-.000329,.0002251,-.00055406,.00200946,-.00002947,-.00336354
09apr1997,.0049911,.0002251,.004766,-.002213,-.00450937,-.00269916
10apr1997,.0039021,.0002244,.00367773,-.00304391,.00172553,.00023266
11apr1997,-.0075836,.0002233,-.00780686,.00919611,.0029745,.00299979
14apr1997,-.0032593,.0002233,-.00348257,-.00245905,.00216862,.00681974
15apr1997,.0068367,.0002233,.00661339,-.00233583,-.00027566,-.00233554
16apr1997,.0015556,.0002233,.00133237,.0003392,-.00189596,-.00200754
17apr1997,.0007902,.0002233,.00056696,.00165178,-.00201028,.00224746
18apr1997,.0015956,.0002229,.00137265,.00027997,-.00043842,-.00288426
21apr1997,.0035449,.0002233,.00332161,-.00378353,-.00096349,-.00083988
22apr1997,.0027468,.0002244,.00252243,-.00435064,-.00473104,.00177617
23apr1997,.007818,.000224,.00759399,-.00536343,-.00113249,-.00254454
24apr1997,-.0003109,.0002244,-.0005353,.00175902,.00107611,-.00209001
25apr1997,-.0039201,.0002254,-.00414554,.00005583,-.00141976,-.00091043
28apr1997,.0035425,.0002273,.00331526,-.00242262,.00105136,.00163077
29apr1997,.0076716,.000228,.00744362,-.0059299,-.00150469,.00735815
30apr1997,.0002023,.000228,-.00002567,-.00351407,-.00181837,.0052013
